,Unnamed: 0,E_HOMO_PM6[eV],E_LUMO_PM6[eV],DipoleMoment [D],IsotropicAverageAlpha [A.U.],AverageBeta [A.U.], AverageGamma [A.U.],S1(CAS2-1+CIS) [eV],S2(CAS2-1+CIS) [eV],INDOS-OscStr(CAS2-1+CIS),CI-Coef**2(CAS2-1+CIS),T1(CAS2-1+CIS) [eV],T2(CAS2-1+CIS) [eV],nAcid,naAromAtom,nAromBond,nAtom,nHeavyAtom,nH,nB,nC,nN,nO,nS,nF,nX,nBase,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsT,nBondsM,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,Sv,Sse,Spe,Sare,Sp,Si,Mv,Mse,Mpe,Mare,Mp,Mi,nHBAcc,nHBAcc2,nHBAcc3,nHBAcc_Lipinski,nHBDon,nHBDon_Lipinski,nAtomLC,nAtomP,nAtomLAC,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,nFRing,nF4Ring,nF5Ring,nF6Ring,nF7Ring,nF8Ring,nF9Ring,nF10Ring,nHeteroRing,n3HeteroRing,n4HeteroRing,n5HeteroRing,n6HeteroRing,n7HeteroRing,n8HeteroRing,n9HeteroRing,n10HeteroRing,nF4HeteroRing,nF5HeteroRing,nF6HeteroRing,nF7HeteroRing,nF8HeteroRing,nF9HeteroRing,nF10HeteroRing,nT4HeteroRing,nT5HeteroRing,nT6HeteroRing,nT7HeteroRing,nT8HeteroRing,nT9HeteroRing,nT10HeteroRing,nRotB,RotBFrac,nRotBt,RotBtFrac, DRC(PUHF)
22865,129764602,-8.2046,-0.47625,1.764,101.25378,110.3774,12964.48368,3.839817,4.7605992,0.128332,0.02404417,1.4322919999999613,2.6653399999999614,0.0,0.0,0.0,12.0,7.0,5.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,12.0,10.0,10.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.112533075513943,11.882738528769117,11.505882352941176,11.628000000000005,8.655068862275447,89.87312275449102,0.6760444229594954,0.9902282107307596,0.9588235294117649,0.9690000000000004,0.7212557385229541,7.489426896207585,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.056786
22871,129765498,-8.77698,-0.85429,2.102,104.83775,423.9326,12773.63714,2.8250792,2.9207243,0.069844,0.0,1.305494299999964,2.492900199999964,0.0,6.0,6.0,15.0,9.0,6.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,9.0,15.0,12.0,8.0,2.0,3.0,1.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.657337675554654,15.316096139839766,14.945098039215686,15.192000000000005,10.030394011976046,117.38237005988026,0.6438225117036436,1.0210730759893176,0.996339869281046,1.0128,0.6686929341317364,7.82549133732535,4.0,2.0,2.0,4.0,2.0,3.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,2.0,0.2222222222222222,0.05114
22873,129765828,-8.3421,-0.4466600000000001,1.7180000000000002,82.58294000000002,126.2434,13249.86407,3.8980295,4.9233751,0.115968,0.03373956,1.4663282000001343,2.776310800000134,0.0,0.0,0.0,12.0,7.0,5.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,12.0,10.0,10.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.8273321799307976,12.213401310997813,11.854901960784314,12.028000000000004,8.135308383233532,91.2849491017964,0.6522776816608998,1.0177834425831511,0.9879084967320264,1.0023333333333335,0.6779423652694611,7.607079091816367,2.0,2.0,2.0,2.0,2.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.055762
22884,129769646,-10.87935,-2.07925,2.962,53.22154000000001,118.7688,1810.44143,3.1323921,3.7912379,0.003540999999999999,0.0,2.2376288999998906,2.5353788999998907,0.0,0.0,0.0,8.0,6.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,8.0,6.0,6.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.772554040301242,8.544792425345957,8.458823529411768,8.616,5.596159281437125,62.07427305389224,0.7215692550376553,1.0680990531682446,1.0573529411764708,1.077,0.6995199101796407,7.759284131736527,3.0,3.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369822
22885,129769760,-10.13074,-2.0491900000000003,4.154,79.24506,463.8336,7021.26252,2.9588974,3.4383196000000003,0.000443,0.04476924,1.0065279999998893,2.7441911999998894,0.0,0.0,0.0,12.0,8.0,4.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,8.0,12.0,11.0,11.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.743980052920826,13.093954843408591,12.882352941176471,13.176000000000002,7.355192814371258,94.66887544910179,0.6453316710767353,1.0911629036173829,1.0735294117647058,1.098,0.6129327345309381,7.889072954091817,0.0,4.0,4.0,5.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.120192
22895,129772036,-9.02941,-0.30206,1.515,62.22079,181.9458,535.61375,2.6417801,4.700329900000002,0.048474,0.05598269,0.956301200000098,3.8047680000000974,0.0,0.0,0.0,11.0,6.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,12.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.6284602076124575,11.209031318281133,10.890196078431378,11.084000000000001,6.9724341317365255,87.05114670658682,0.6025872916011327,1.0190028471164667,0.9900178253119432,1.0076363636363637,0.6338576483396842,7.913740609689713,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147123
22897,129772045,-8.77328,0.11203,1.167,64.6656,140.3236,1529.94889,3.5878987,4.9952468,0.095889,0.06322592,1.224960900000042,4.618425200000042,0.0,0.0,0.0,12.0,6.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,13.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.1414105434561375,11.989803350327747,11.560784313725494,11.736000000000002,7.713028742514968,93.2335676646707,0.5951175452880116,0.9991502791939788,0.9633986928104578,0.9780000000000002,0.6427523952095807,7.769463972055888,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150788
22898,129772177,-8.551730000000001,-0.29905,2.178,103.105,210.5943,7091.7912099999985,4.2128222,4.5824611,0.194046,0.04033315,1.4339264999998704,2.4674088999998705,0.0,0.0,0.0,18.0,9.0,9.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,18.0,15.0,15.0,6.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,10.910987787502547,17.9890750182083,17.305882352941182,17.548000000000005,11.732417365269455,137.34145928143712,0.606165988194586,0.9993930565671278,0.9614379084967324,0.9748888888888892,0.6518009647371921,7.630081071190951,2.0,2.0,2.0,2.0,2.0,3.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2222222222222222,0.068895
22900,129772457,-10.48169,-2.98873,3.345,58.13812,221.6866,-119.00631,1.4162157,2.7025254000000003,1.1e-05,0.0,0.6296766999998908,1.4121019999998907,0.0,0.0,0.0,8.0,7.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,6.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.974402808874418,9.094683175528038,9.137254901960787,9.364,5.3358041916167664,64.04637305389222,0.7468003511093021,1.1368353969410048,1.1421568627450982,1.1705,0.6669755239520958,8.005796631736528,3.0,5.0,4.0,5.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.385771
22908,129773253,-9.31093,-0.8404799999999999,3.439,68.61728000000001,105.6109,3113.41258,2.8367927,3.1976533,0.012978,0.0,1.2951597000001132,2.000168400000113,0.0,0.0,0.0,13.0,7.0,6.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,7.0,13.0,11.0,11.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.657337675554652,13.316096139839766,12.945098039215686,13.192000000000005,8.030394011976046,103.89698083832336,0.5890259750426657,1.0243150876799818,0.9957767722473608,1.014769230769231,0.6177226163058497,7.992075449101797,4.0,4.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.081194
22909,129773687,-8.4584,0.45736,4.709,109.80693,133.3013,1734.76894,2.6464551,3.5581471,0.004182,0.05764038,1.0993615000002137,2.630907700000214,0.0,0.0,0.0,23.0,10.0,13.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,24.0,24.0,24.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,12.994643395074297,22.764748725418787,21.756862745098047,22.068,14.329526347305384,176.65527485029946,0.5649844954380129,0.9897716837138604,0.9459505541346976,0.9594782608695652,0.6230228846654515,7.6806641239260625,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909093,0.081567
22917,129775357,-9.87709,-0.8013600000000001,1.198,57.27173000000001,133.6771,1681.39674,2.8478869,4.2021187000000015,0.000276,0.0,1.4492511000000832,2.7693042000000827,0.0,0.0,0.0,10.0,6.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,10.0,9.0,9.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.314381844087117,10.432629278951199,10.184313725490199,10.376,6.394713772455089,78.35983353293416,0.6314381844087118,1.04326292789512,1.01843137254902,1.0376,0.6394713772455088,7.835983353293415,1.0,3.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.09327
22931,129777408,-8.9426,-1.89681,4.745,84.22745,335.279,8751.84601,1.151036,2.8322886,0.00036,0.18679815,-0.01479360000007546,0.3792579999999245,0.0,0.0,0.0,12.0,8.0,4.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,13.0,12.0,12.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,8.513253816405456,12.436999271667881,12.149019607843142,12.320000000000006,8.557588023952095,89.33633053892217,0.7094378180337879,1.0364166059723232,1.012418300653595,1.026666666666667,0.7131323353293412,7.444694211576848,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5901930000000001
22933,129777456,-11.79089,-2.5258,1.695,57.69124,204.5182,1781.14115,2.0545043,3.6711999,3e-06,0.05865199,1.1450896000001194,1.98801890000012,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.746653368613884,7.98324836125273,8.11764705882353,8.312000000000001,5.11497005988024,56.45212574850301,0.8209504812305547,1.1404640516075328,1.1596638655462186,1.1874285714285713,0.7307100085543199,8.064589392643287,3.0,5.0,5.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,2.0,0.3333333333333333,0.248062
22948,129779933,-9.14888,-0.44,2.349,111.953,137.266,2711.62552,2.0101177,2.9851692,0.005072999999999999,0.03993548,0.5979033999999501,1.52092329999995,0.0,0.0,0.0,21.0,10.0,11.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,24.0,24.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,12.738016486871569,20.546249089584848,19.682352941176475,19.908,14.050732335329338,158.9578880239521,0.6065722136605509,0.9783928137897546,0.9372549019607844,0.948,0.6690824921585399,7.569423239235816,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.34404
22951,129780870,-9.75369,-0.92953,2.61,57.42093000000001,106.2519,914.60341,2.9396193,3.7956342,1e-06,0.0,1.4060517000000343,2.8484040000000346,0.0,0.0,0.0,10.0,6.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,10.0,9.0,9.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.314381844087117,10.432629278951199,10.184313725490199,10.376,6.394713772455089,78.35983353293416,0.6314381844087118,1.04326292789512,1.01843137254902,1.0376,0.6394713772455088,7.835983353293415,1.0,3.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.061581
22955,129781136,-9.28288,-1.85425,1.937,108.57898,612.8518,35280.38713,3.3402826,3.9351894,0.000382,0.0,1.25374950000014,3.15847930000014,0.0,6.0,6.0,13.0,10.0,3.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,11.0,14.0,10.0,7.0,4.0,4.0,1.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.801431508243438,13.651857246904587,13.513725490196082,13.724000000000002,9.654119161676643,99.14819101796408,0.7539562698648798,1.0501428651465068,1.0395173453996986,1.055692307692308,0.7426245508982035,7.626783924458778,2.0,3.0,3.0,4.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09090909090909093,0.059849
22959,129781339,-9.82807,-1.7292900000000002,4.708,87.66292,141.1273,5228.52546,2.9295019,4.2767728,0.018006,0.0052814,1.5779469999999949,2.3778458999999947,0.0,6.0,6.0,13.0,9.0,4.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,14.0,11.0,7.0,3.0,3.0,1.0,0.0,7.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,9.314381844087118,13.432629278951199,13.184313725490199,13.376000000000005,9.39471377245509,98.58791736526949,0.7164909110836244,1.0332791753039383,1.0141779788838614,1.028923076923077,0.7226702901888531,7.583685951174575,1.0,3.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.054257000000000014
22980,129782486,-9.47999,-0.90574,3.1710000000000003,58.50066,224.2847,2330.70459,2.9750066000000004,3.3287422,0.000204,0.0,1.2251582999999755,2.901507999999976,0.0,0.0,0.0,10.0,6.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,10.0,9.0,9.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.314381844087117,10.432629278951199,10.184313725490199,10.376,6.394713772455089,78.35983353293416,0.6314381844087118,1.04326292789512,1.01843137254902,1.0376,0.6394713772455088,7.835983353293415,1.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.154338
22999,129783925,-9.7575,-1.25096,3.027,66.31065,132.5302,2503.49557,2.6319025000000003,2.7858422000000003,7.099999999999999e-05,0.04566534,1.0393792999998368,1.726634999999837,0.0,0.0,0.0,11.0,7.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,11.0,11.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.029180948503971,11.763292061179895,11.533333333333335,11.776000000000005,6.8749532934131725,86.51435449101801,0.6390164498639973,1.0693901873799907,1.0484848484848488,1.070545454545455,0.6249957539466521,7.864941317365272,0.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857,0.117181
23002,129784096,-10.37464,-3.19848,5.329,86.31794000000002,48.3576,5341.69395,0.7457275,1.8477622,0.002344,0.0,-0.6701341000000411,1.373435399999959,0.0,0.0,0.0,12.0,10.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,10.0,10.0,8.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,9.08960920008142,12.866715222141295,12.878431372549016,13.128,8.750650299401197,95.47466227544909,0.7574674333401182,1.0722262685117745,1.073202614379085,1.094,0.7292208582834331,7.956221856287423,6.0,6.0,6.0,6.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.424848
23004,129784284,-9.94299,-2.48389,2.675,96.52005,102.1536,5581.5536,1.044627,2.0113547,0.00782,0.00188976,-0.3000553000001673,1.5028022999998327,0.0,0.0,0.0,14.0,10.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,13.0,13.0,9.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,10.11550987176878,14.42825928623452,14.219607843137258,14.432000000000002,10.231839520958085,107.83950419161678,0.7225364194120557,1.0305899490167516,1.015686274509804,1.030857142857143,0.7308456800684345,7.702821727972628,4.0,4.0,4.0,4.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.245299
23037,129786458,-8.639660000000001,-0.39597,1.757,90.64545,194.5743,4191.0755,2.2423481,2.7956856,0.00505,0.43392778,0.01675359999990178,1.1530403999999017,0.0,0.0,0.0,16.0,8.0,8.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,15.0,15.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,9.683238347242014,15.877640203932991,15.286274509803928,15.496000000000004,10.511583233532932,123.00451736526949,0.6052023967026259,0.9923525127458119,0.9553921568627454,0.9685000000000004,0.6569739520958082,7.687782335329343,2.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377026
23039,129786629,-10.03705,-2.13298,4.378,104.31986,80.4407,4366.16534,1.8472766,2.6363124,0.00187,0.0,-0.2201585999998769,1.896209700000123,0.0,0.0,0.0,15.0,10.0,5.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,13.0,13.0,8.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,10.628460207612461,15.209031318281136,14.890196078431375,15.084000000000005,10.972434131736524,114.02192514970058,0.7085640138408306,1.0139354212187424,0.9926797385620918,1.0056000000000005,0.731495608782435,7.601461676646707,3.0,3.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.298577
